,link,fsa,name,price,size,image_url,brand,special_feature,item_dimension,product_benefit,special_use,item_weight,reviews,rating,5 star,4 star,3 star,2 star,1 star,discontinued,product_dimension,model_number,first_date,manufacturer,asin,origin_country,ingredients,cat
612,https://www.amazon.com/Zegerid-Acid-Reducer-Capsules-Count/dp/B01N4L3QRQ/ref=sr_1_722?c=ts&keywords=Antacids&qid=1699421490&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-722&ts_id=3762061,,Zegerid OTC,47.96,42 Count (Pack of 2),https://m.media-amazon.com/images/I/71AMyXL+wVL._AC_UL320_.jpg,Zegerid OTC,,,Relief From Frequent Heartburn,Heartburn,,90,4.7,81%,11%,4%,0%,3%,No,,,17-Jan-12,Bayer Healthcare LLC,B01N4L3QRQ,,,dig
613,https://www.amazon.com/Enzymatic-Therapy-Heartburn-Free-Capsules/dp/B0009ET7EC/ref=sr_1_725?c=ts&keywords=Antacids&qid=1699421490&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-725&ts_id=3762061,,"Nature's Way Heartburn Free! Orange Peel Extract Supplement, Occasional Heartburn Relief*, 10 Softgels",27.92,10 Count (Pack of 1),https://m.media-amazon.com/images/I/61mpcu3sZnL._AC_UL320_.jpg,Nature's Way,Clinically Proven,,Relief From Occasional Heartburn,Digestion,,146,4.1,56%,21%,8%,5%,10%,No,,9110,2-Oct-01,Nature's Way,B0009ET7EC,USA,Orange (Citrus sinensis) Peel Extract standardized to 98.5% d-limonene; Gelatin; Glycerin; Water,dig
614,https://www.amazon.com/Nexium-Delayed-release-Capsules-14-day-Courses/dp/B00V2NLP3K/ref=sr_1_723?c=ts&keywords=Antacids&qid=1699421490&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-723&ts_id=3762061,,Nexium Delayed-Release 56 Capsules Four 14-Day Courses 24 Hr,43.97,28 Count (Pack of 2),https://m.media-amazon.com/images/I/61ZkgDSrFRL._AC_UL320_.jpg,,,,Protection From Frequent Heartburn,Heartburn,,381,4.7,84%,10%,3%,1%,2%,No,,,22-Mar-15,Nexium,B00V2NLP3K,,,dig
615,https://www.amazon.com/Eno-Fruit-Salt-X-150g/dp/B0047W1RDQ/ref=sr_1_727?c=ts&keywords=Antacids&qid=1699503969&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-727&ts_id=3762061,,Eno Fruit Salt X 150g,18.95,5.29 Ounce (Pack of 1),https://m.media-amazon.com/images/I/819NxNHU7KL._AC_UL320_.jpg,ENO,,,,,,355,4.6,74%,17%,3%,2%,3%,No,,,23-Jan-12,GlaxoSmithKline,B0047W1RDQ,,,dig
616,https://www.amazon.com/Good-Sense-Esomeprazole-Magnesium-Delayed-Release/dp/B08698FDT9/ref=sr_1_719?c=ts&keywords=Antacids&qid=1699421490&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-719&ts_id=3762061,FSA or HSA eligible,"GoodSense Esomeprazole Magnesium Delayed-Release Mini Capsules, 20 mg, Acid Reducer, 42 Count",21.99,42 Count (Pack of 1),https://m.media-amazon.com/images/I/81+ms0j8g1L._AC_UL320_.jpg,GoodSense,Clinically Proven,1.63 x 4.88 x 3.25 inches,Acidity Relief,Digestion,,592,4.8,86%,8%,3%,1%,1%,,1.63 x 4.88 x 3.25 inches; 1.66 Ounces,,1-Jul-20,AmazonUs/PERS8,B08698FDT9,USA,"Active ingredient (in each capsule): esomeprazole 20 mg (each delayed-release capsule corresponds to 22 mg esomeprazole magnesium dihydrate). Inactive ingredients: FD&C blue no. 1, FD&C blue no. 1 aluminum lake, FD&C red no. 3, ferric oxide, gelatin, glyceryl monostearate, hypromellose, magnesium stearate, meglumine, methacrylic acid and ethyl acrylate copolymer dispersion, polyethylene glycol, polysorbate 80, shellac, sodium lauryl sulfate, sugar spheres, talc, titanium dioxide, triethyl citrate.",dig
617,https://www.amazon.com/Boiron-Tablets-Heartburn-Indigestion-Stomach/dp/B0CK8JDHTY/ref=sr_1_725?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-725&ts_id=3762061,,"Boiron Acidil Tablets for Acid Reflux Relief, Heartburn, Indigestion, and Upset Stomach - 120 Count",24.03,,https://m.media-amazon.com/images/I/71xIdM-2yxL._AC_UL320_.jpg,Boiron,,,,,,0,,0%,0%,0%,0%,0%,,,,2-Oct-23,Boiron,B0CK8JDHTY,France,,dig
618,https://www.amazon.com/Caleb-Treeze-Organic-Farms-Reflux/dp/B072Z887GS/ref=sr_1_778?c=ts&keywords=Antacids&qid=1699421812&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-778&ts_id=3762061,,Caleb Treeze Organic Farm Stops Acid Reflux 8oz (2 Pack) (2 Items),31.03,8 Fl Oz (Pack of 2),https://m.media-amazon.com/images/I/61-rJh3dSeL._AC_UL320_.jpg,Caleb Treeze,Fast Acting,7 x 2.91 x 1.65 inches,Organic,,15 Grams,5299,4.3,68%,12%,9%,4%,8%,No,7 x 2.91 x 1.65 inches; 0.53 Ounces,,21-Jun-17,Caleb Treeze,B072Z887GS,,,dig
619,https://www.amazon.com/Gaviscon-Soothing-Liquid-Liquide-Apaisant/dp/B00GO0T2WW/ref=sr_1_730?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-730&ts_id=3762061,,"(CN) Gaviscon Soothing Liquid ICY Mint, Gaviscon Liquide Apaisant Menthe Glacee",21.50,11.49 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/61hcSj66QXL._AC_UL320_.jpg,Gaviscon,Long Lasting,2.83 x 2.2 x 6.85 inches,Soothing,,0.43 Kilograms,113,3.8,55%,15%,6%,3%,21%,,2.83 x 2.2 x 6.85 inches; 15.17 Ounces,,23-Sep-14,Medtech Products Inc.,B00GO0T2WW,,"Medicinal Ingredients: 250 mg Sodium Alginate (Derived from Brown Seaweed), 100 mg Aluminum Hydroxide/Teaspoon (5 ml).Non-Medicinal Ingredients: (Alpha) Calcium Carbonate, Cetylpyridinium Chloride, Peppermint Flavour, Silicon Dioxide, Sodium Bicarbonate, Sodium Cyclamate, Sodium Methyl Hydroxybenzoate, Sodium Propyl Hydroxybenzoate, Water, Xanthan Gum.",dig
620,https://www.amazon.com/Lansoprazole-Capsules-Delayed-Release-Prevacid/dp/B00IT3GN06/ref=sr_1_732?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-732&ts_id=3762061,,Lansoprazole 84 Capsules Delayed Release Acid Reducer Generic for Prevacid OTC 15 MG Capsules 42 ea. 2 Pack Total 84 ea.,40.00,42 Count (Pack of 2),https://m.media-amazon.com/images/I/71RlzIR5WzL._AC_UL320_.jpg,Major Pharmaceuticals,,,Acidity Relief,Heartburn,,249,4.7,83%,12%,3%,0%,3%,No,,最新の絶妙な製品-72,5-Mar-14,Major Pharmaceuticals,B00IT3GN06,,,dig
621,https://www.amazon.com/ikj-Heartburn-Relief-Gummies-Support/dp/B0C6Q1FC4M/ref=sr_1_684?c=ts&keywords=Antacids&qid=1699421371&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-684&ts_id=3762061,,ikj PM Heartburn Relief Gummies with Sleep Support - 54 Count,24.99,,https://m.media-amazon.com/images/I/812vCNw8+NL._AC_UL320_.jpg,Ikj,,,Sleeplessness Relief,Heartburn,,0,,0%,0%,0%,0%,0%,,,mn 1,31-May-23,ikj,B0C6Q1FC4M,,,dig
622,https://www.amazon.com/Prelief-300-Caplets-Pack-2/dp/B000WSLA6I/ref=sr_1_731?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-731&ts_id=3762061,,"Prelief Acid Reducer Caplets Dietary Supplement, 300 Count (Pack of 2)",58.39,Caplet,https://m.media-amazon.com/images/I/71DOojJQX7L._AC_UL320_.jpg,PRELIEF,,,Prelief safely and effectively reduces the acid from foods and beverages,,0.6 Pounds,944,4.8,90%,5%,2%,1%,2%,No,,PRL-28001,8-Aug-08,Prelief,B000WSLA6I,,"Calcium glycerophosphate, magnesium stearate.",dig
623,https://www.amazon.com/Pure-Organic-Ingredients-Multi-Purpose-Preservative/dp/B07HPBHSN7/ref=sr_1_740?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-740&ts_id=3762061,,"Pure Original Ingredients Calcium Carbonate Powder (1 Gallon) Dietary Supplement, Food Preservative, Reusable Plastic Bucket",36.99,Unflavored,https://m.media-amazon.com/images/I/71SjRu49KPL._AC_UL320_.jpg,PURE ORIGINAL INGREDIENTS,,,,,,63,4.7,83%,8%,5%,0%,4%,No,,,26-Sep-18,Pure Organic Ingredients,B07HPBHSN7,,Calicum Carbonate,dig
624,https://www.amazon.com/Equate-Reducer-Maximum-Strength-Famotidine/dp/B007WIAIKA/ref=sr_1_733?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-733&ts_id=3762061,,"Equate - Acid Reducer, Maximum Strength, Famotidine 20 mg, 100 Tablets",16.99,100 Count (Pack of 1),https://m.media-amazon.com/images/I/61724q9fgpL._AC_UL320_.jpg,,,,,,,904,4.7,81%,13%,4%,0%,1%,No,1.81 x 3.54 x 3.62 inches; 0.01 Ounces,6.81131E+11,22-Apr-12,"Wal-Mart Stores, Inc.",B007WIAIKA,,"Active Ingredient (in each tablet): Famotidine 20 mg (Acid Reducer). Inactive Ingredients: Carnauba Wax, Colloidal Silicon Dioxide, Croscamellose Sodium, Lactose (Monohydrate), Magnesium Stearate, Microcrystalline Cellulose, Polyethylene Glycol, Polyvinyl Alcohol, Talc, and Tintanium Dioxide.",dig
626,https://www.amazon.com/Rolaids-Strawberry-Packs-Count-Softchews/dp/B00ZDGPK9M/ref=sr_1_742?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-742&ts_id=3762061,,"Rolaids 8566876 Ultra Strength Antacid Softchews, 6 Strawberry Chews (Pack of 12)",29.95,6 Count (Pack of 12),https://m.media-amazon.com/images/I/61L52ShiQtL._AC_UL320_.jpg,Rolaids,,,Sour Stomach,Heartburn,,81,4.6,79%,7%,8%,7%,0%,No,,8566876,10-Jun-15,Rolaids,B00ZDGPK9M,,,dig
627,https://www.amazon.com/Gaviscon-Extra-Strength-Peppermint-Tablets/dp/B00GO2EH16/ref=sr_1_748?c=ts&keywords=Antacids&qid=1699503969&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-748&ts_id=3762061,,Gaviscon Extra Strength Peppermint 60 Tablets,21.54,60 Count (Pack of 1),https://m.media-amazon.com/images/I/71UvRgkrgkL._AC_UL320_.jpg,Gaviscon,,2.44 x 1.89 x 4.69 inches,Acidity Relief,Heartburn,313 Milligrams,261,4.4,74%,13%,3%,3%,8%,,2.44 x 1.89 x 4.69 inches; 0.01 Ounces,,23-Sep-14,ASM Canada Inc. (Prestige),B00GO2EH16,,,dig
628,https://www.amazon.com/Gaviscon-Advance-Peppermint-Flavour-500ml/dp/B002AKA9O0/ref=sr_1_745?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-745&ts_id=3762061,,Gaviscon Advance Peppermint Flavour 500ml Liquid,39.99,16.91 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/717iL0ceUwS._AC_UL320_.jpg,Gaviscon Advance,,11.06 x 5.28 x 4.49 inches,,Indigestion,,936,4.4,72%,13%,5%,3%,6%,No,11.06 x 5.28 x 4.49 inches; 1.9 Pounds,,,Reckitt Benckiser,B002AKA9O0,,,dig
629,https://www.amazon.com/Gaviscon-Max-Berry-Tablet-Count/dp/B01MRK8LQN/ref=sr_1_748?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-748&ts_id=3762061,,"Gaviscon Max Berry Tablet, 50 Count",29.98,50 Count (Pack of 1),https://m.media-amazon.com/images/I/71nD3nC16QL._AC_UL320_.jpg,Gaviscon,,2.4 x 1.95 x 4.97 inches,,,360 Milligrams,227,4.6,78%,12%,6%,1%,3%,,2.4 x 1.95 x 4.97 inches; 0.01 Ounces,,8-Jun-17,Gaviscon,B01MRK8LQN,,,dig
630,https://www.amazon.com/Prelief-Dietary-Supplement-60-Caplets/dp/B01I7IFZE2/ref=sr_1_798?c=ts&keywords=Antacids&qid=1699421912&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-798&ts_id=3762061,,Prelief Dietary Supplement - 60 Caplets,13.67,Caplets,https://m.media-amazon.com/images/I/81jGx0pScOL._AC_UL320_.jpg,PRELIEF,,1.66 x 2.52 x 4.57 inches,Acidity Relief,,0.04 Kilograms,23,4.2,58%,17%,20%,0%,5%,No,1.66 x 2.52 x 4.57 inches; 1.45 Ounces,,10-Jul-16,U-Nutra,B01I7IFZE2,,,dig
631,https://www.amazon.com/Equate-Cimetidine-Tablets-Over-Counter/dp/B0BMY63RFY/ref=sr_1_717?c=ts&keywords=Antacids&qid=1699421490&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-717&ts_id=3762061,,"Equate Cimetidine Tablets 200 mg - Over-The-Counter Acid Reducer - Heartburn Relief - Stomach Acidity Reducer - Acid Indigestion, Sour Stomach, Upset Stomach Comfort - 120 Tablets ((Pack of 1), 120)",28.08,120 Count (Pack of 1),https://m.media-amazon.com/images/I/51AFGjC-DkL._AC_UL320_.jpg,Goodscious,,,"Sour,Sour Stomach",Heartburn,,0,,0%,0%,0%,0%,0%,,,,30-Nov-22,Equate + Goodscious,B0BMY63RFY,,,dig
632,https://www.amazon.com/Integrative-Therapeutics-D-Limonene-Occasional-Indigestion/dp/B002D5Z46K/ref=sr_1_747?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-747&ts_id=3762061,,"Integrative Therapeutics - D-Limonene - Relief for Occasional Heartburn - Gluten Free, Dairy Free - 10 Softgel Capsules",39.75,10 Count (Pack of 1),https://m.media-amazon.com/images/I/61OZ1hANZfL._AC_UL320_.jpg,Integrative Therapeutics,,1 x 4.44 x 4.81 inches,For Occasional Heartburn,Heartburn,0.85 Pounds,31,4.1,68%,7%,10%,0%,15%,,1 x 4.44 x 4.81 inches; 13.6 Ounces,,5-Jun-10,Integrative Therapeutics,B002D5Z46K,,1 Softgel Capsule contains: Orange (Citrus sinensis) Peel Extract standardized to contain 98.5% d-limonene 1 g. Other Ingredients: gelatin and vegetable glycerin.,dig
633,https://www.amazon.com/Prilosec-Omeprazole-Frequent-Heartburn-Wildberry/dp/B0C8V4MQNX/ref=sr_1_749?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-749&ts_id=3762061,,"Prilosec OTC, Omeprazole Delayed Release 20mg, Acid Reducer, Treats Frequent Heartburn for 24 Hour Relief, All Day, All Night*, Wildberry Flavor, 20mg, 42 Tablets (Pack of 5)",114.90,42 Count (Pack of 5),https://m.media-amazon.com/images/I/71X3cKsddgL._AC_UL320_.jpg,Prilosec,Long_lasting,4.81 x 2.38 x 3.69 inches,Zero Heartburn,,12.56 Ounces,0,,0%,0%,0%,0%,0%,No,4.81 x 2.38 x 3.69 inches; 12.56 Ounces,Value not found,22-Jun-23,Prilosec,B0C8V4MQNX,,"Omeprazole Delayed-Release Tablet 20mg (equivalent to 20.6mg omeprazole magnesium)- Acid Reducer. Inactive Ingredients: FD&C blue no. 2 aluminum lake, FD&C red no. 40 aluminum lake, flavor, glyceryl monostearate, hydroxypropyl cellulose, hypromellose, magnesium stearate, methacrylic acid copolymer, mica, microcrystalline cellulose, polyethylene glycol 6000, polysorbate 80, polyvinylppyrrolidone, saccharin sodium, sodium stearyl fumarate, starch, talc, titanium dioxide, triethyl citrate",dig
634,https://www.amazon.com/Verdauungs-Alternative-Indigestion-Constipation-Ingredients/dp/B00MW3MQKK/ref=sr_1_748?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-748&ts_id=3762061,,"Verdauungs Digestive Supplement Tablets | Natural Alternative to Digestive Enzyme Help against Bloating, Indigestion, Cramps, and Constipation | 100% Natural Ingredients | Indigestion Relief Tablets",19.90,,https://m.media-amazon.com/images/I/71VHnwmLQ6L._AC_UL320_.jpg,DOCTORSMED,Long Lasting,4.92 x 2.76 x 0.87 inches,Acidity Relief,,30 Grams,184,3.7,43%,20%,16%,11%,11%,No,4.92 x 2.76 x 0.87 inches; 1.06 Ounces,,15-Dec-20,AGEPHA,B00MW3MQKK,,Fumaria Officinalis (Common Fumitory),dig
635,https://www.amazon.com/Digestive-Breath-Care-Bundle-Heartburn/dp/B0BZR4BBJ6/ref=sr_1_750?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-750&ts_id=3762061,,Digestive + Breath Care Bundle: Tea for GERD/Acid Reflux/Heartburn Aid with Breath Care from The Inside Out,32.50,Capsule,https://m.media-amazon.com/images/I/51GMJrzRa6L._AC_UL320_.jpg,Its Health Tea,,,Gut Health Support,,,0,,0%,0%,0%,0%,0%,,,,28-Mar-23,,B0BZR4BBJ6,,,dig
636,https://www.amazon.com/Kidney-Restore-Sodium-Cleansing-Supporting/dp/B0C2XQDPG7/ref=sr_1_751?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-751&ts_id=3762061,,Kidney Restore & Sodium Bicarb 2-Pack Bundle for Kidney Cleansing & Supporting Normal Acid Levels,59.33,,https://m.media-amazon.com/images/I/41XFTW+8-1L._AC_UL320_.jpg,Kidney Restore,,,,,,1,5,100%,0%,0%,0%,0%,,,,19-Apr-23,,B0C2XQDPG7,,,dig
637,https://www.amazon.com/Kidney-Shield-Omega-3-Support-Function/dp/B0C2XB934P/ref=sr_1_752?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-752&ts_id=3762061,,Kidney Shield Omega-3 Fish Oil & Sodium Bicarb 2 Pack Bundle Support Normal Kidney Function & Acid Levels,50.80,,https://m.media-amazon.com/images/I/41JTVxGYe-L._AC_UL320_.jpg,,,,,,,1,5,100%,0%,0%,0%,0%,,,,19-Apr-23,,B0C2XB934P,,,dig
638,https://www.amazon.com/Essencea-Sodium-Bicarbonate-Citrate-Ingredients/dp/B0CHJTKPRF/ref=sr_1_753?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-753&ts_id=3762061,,Essencea Sodium Bicarbonate 5lb and Sodium Citrate Powder 5lbs| Pure and Bulk Ingredients Combo Pack,39.88,,https://m.media-amazon.com/images/I/51ZrOcZc5OL._AC_UL320_.jpg,Essencea,,,,,5 Pounds,0,,0%,0%,0%,0%,0%,,,,,,B0CHJTKPRF,,,dig
639,https://www.amazon.com/Essencea-Sodium-Bicarbonate-Maltodextrin-Ingredients/dp/B0CHJRF1DS/ref=sr_1_767?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-767&ts_id=3762061,,Essencea Sodium Bicarbonate 5lb and Maltodextrin Powder 5lbs| Pure and Bulk Ingredients Combo Pack,41.78,,https://m.media-amazon.com/images/I/51qSotKwH7L._AC_UL320_.jpg,Essencea,,,,,5 Pounds,0,,0%,0%,0%,0%,0%,,,,,,B0CHJRF1DS,,,dig
640,https://www.amazon.com/Medique-Diotame-Box-of-500/dp/B08M69BB5W/ref=sr_1_754?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-754&ts_id=3762061,,"Medique Diotame, Box of 500",59.20,,https://m.media-amazon.com/images/I/619yMaRcgLL._AC_UL320_.jpg,,,,,,,0,,0%,0%,0%,0%,0%,,6.5 x 7.2 x 4.3 inches; 1.45 Pounds,17546,29-Oct-20,PS Medical,B08M69BB5W,Germany,,dig
641,https://www.amazon.com/CSC-24-Convenient-Heartburn-Famotidine/dp/B00FQJ1X2O/ref=sr_1_639?c=ts&keywords=Antacids&qid=1699421117&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-639&ts_id=3762061,,CSC 24 - Convenient 2 Pack Pepcid AC Maximum Strength Acid Reducer Prevent Relieves Heartburn Famotidine Tablets 20mg - 2 Pack of 50 Tablets (100 Tablets Total),37.94,50 Count (Pack of 2),https://m.media-amazon.com/images/I/71ZZO1RTFlL._AC_UL320_.jpg,Pepcid,,2 x 1 x 4 inches,"Heartburn,Sour Stomach",Heartburn,,1526,4.8,89%,7%,2%,1%,1%,No,2 x 1 x 4 inches; 2.4 Ounces,,,Pepcid,B00FQJ1X2O,,,dig
642,https://www.amazon.com/Lotrimin-Anti-Fungal-Spray-Liquid-4-6/dp/B00HA7XCWO/ref=sr_1_798_f3_0h_fs?c=ts&keywords=Antacids&qid=1699421812&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-798&ts_id=3762061,,Lotrimin Spray Liquid 4.6 oz,10.29,,https://m.media-amazon.com/images/I/81c2xsEPA8L._AC_UL320_.jpg,Lotrimin,,6.75 x 2.12 x 2.12 inches,Anti-Fungal,Ringworm,8 Ounces,254,4.2,61%,19%,9%,7%,5%,No,6.75 x 2.12 x 2.12 inches; 8 Ounces,41100407887,13-Dec-13,Bayer Corporation,B00HA7XCWO,USA,,dig
643,https://www.amazon.com/Pepcid-Maximum-Strength-Reducer-Tablets/dp/B00OTZJ47W/ref=sr_1_763?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-763&ts_id=3762061,,"Pepcid AC Maximum Strength, Acid Reducer Tablets, 50 Count (Pack of 2)",38.96,50 Count (Pack of 2),https://m.media-amazon.com/images/I/71ZZO1RTFlL._AC_UL320_.jpg,Pepcid,Fast Acting,,"Relief Of Heartburn,Relieves Heartburn,Sour Stomach",Heartburn,,222,4.8,87%,8%,3%,1%,1%,,,,7-Apr-15,Pepcid,B00OTZJ47W,,"carnauba wax, hydroxypropyl cellulose, hypromellose, magnesium stearate, microcrystalline cellulose, starch, talc, titanium dioxide",dig
644,https://www.amazon.com/Prilosec-Omeprazole-Frequent-Heartburn-Wildberry/dp/B0BGQTK1YB/ref=sr_1_756?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-756&ts_id=3762061,,"Prilosec OTC, Omeprazole Delayed Release, Acid Reducer, Treats Frequent Heartburn for 24 Hour Relief, Wildberry Flavor, 14 Count (Pack of 2)",23.98,,https://m.media-amazon.com/images/I/41e-jzw++rL._AC_UL320_.jpg,Prilosec,,,,,,3,5,100%,0%,0%,0%,0%,,,,28-Sep-22,,B0BGQTK1YB,,,dig
645,https://www.amazon.com/Mylanta-Maximum-Strength-Antacid-Anti-Gas/dp/B078YFZ42F/ref=sr_1_759?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-759&ts_id=3762061,,"Mylanta Maximum Strength Liquid Antacid + Anti-Gas Vanilla Caramel Flavor - 12 oz, Pack of 4",50.99,12 Fl Oz (Pack of 4),https://m.media-amazon.com/images/I/41xqEe1vcIL._AC_UL320_.jpg,Mylanta,,,Relieve Heartburn,,,41,4.6,82%,11%,0%,0%,7%,,,,22-Sep-17,"Infirst Healthcare,Inc",B078YFZ42F,,,dig
646,https://www.amazon.com/Berkley-Omeprazole-Disintegrating-Reducer-Strawberry/dp/B087NWX29M/ref=sr_1_768?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-768&ts_id=3762061,,"Berkley Jensen 20mg Omeprazole Orally Disintegrating Acid Reducer Strawberry Tablets, 42 ct (3 pack x 14)F",22.99,,https://m.media-amazon.com/images/I/61d8SK6DUkL._AC_UL320_.jpg,GREENPEOPLE,Long-Lasting,,Stomach Pain Relief,Heartburn,,7,5,100%,0%,0%,0%,0%,,,,28-Apr-20,,B087NWX29M,,,dig
647,https://www.amazon.com/Brioschi-Flavored-Effervescent-Heartburn-Indigestion/dp/B0BH82LKMD/ref=sr_1_591?c=ts&keywords=Antacids&qid=1699420874&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-591&ts_id=3762061,,"Brioschi [Pack 3 Italian Lemon Flavored Refreshing Effervescent | Digestive Aid, Heartburn, Upset Stomach, Acid Indigestion | Gluten Free, No Colorants, No Artifictial Flavors | 8.5 oz Glass",26.99,8.5 Ounce (Pack of 2),https://m.media-amazon.com/images/I/81UL2W7DmPL._AC_UL320_.jpg,Brioschi,Fast Acting,,Digestive Aid,Heartburn,,59,4.6,84%,6%,3%,5%,3%,,,,15-Jun-22,Brioschi,B0BH82LKMD,Italy,"Sugar, Sodium Bicarbonate, Malic Acid, Glucose Syrup, Natural Lemon Flavor (dehydrated lemon juice).",dig
648,https://www.amazon.com/Walgreens-Omeprazole-Tablets-Count-Packs/dp/B07QNZCXLQ/ref=sr_1_792?c=ts&keywords=Antacids&qid=1699421812&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-792&ts_id=3762061,,Walgreens Omeprazole 20Mg Tablets 84 Count (2 Packs of 42 Each),50.99,42 Count (Pack of 2),https://m.media-amazon.com/images/I/4195GsjcwvL._AC_UL320_.jpg,Walgreens,,,"Heartburn,Relief Of Heartburn",Heartburn,,171,4.7,81%,13%,3%,2%,0%,,,,17-Apr-19,walgreens,B07QNZCXLQ,,,dig
649,https://www.amazon.com/Lefax-Pump-Liquid-Suspension-Colic-Bloating/dp/B00E67IEWE/ref=sr_1_750?c=ts&keywords=Antacids&qid=1699421605&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-750&ts_id=3762061,,Lefax Pump-Liquid Suspension 10ml,39.20,,https://m.media-amazon.com/images/I/61dlZMa6qtL._AC_UL320_.jpg,LEFAX,,4.33 x 2.76 x 2.36 inches,,,146 Grams,39,4,65%,0%,16%,5%,14%,No,4.33 x 2.76 x 2.36 inches; 5.15 Ounces,81056030,1-Jan-09,BayerVital,B00E67IEWE,,B3,dig
650,https://www.amazon.com/Amazon-Basic-Care-Omeprazole-Heartburn/dp/B0C8633BQ4/ref=sr_1_766?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-766&ts_id=3762061,,"Amazon Basic Care Omeprazole Delayed Release Tablets 20 mg, Cool Mint, Acid Reducer, Treats Frequent Heartburn, 14 Count (Pack of 2)",15.19,14 Count (Pack of 2),https://m.media-amazon.com/images/I/51zMwsxcc6L._AC_UL320_.jpg,Amazon Basic Care,,1.78 x 1.78 x 3.44 inches,Acidity Relief,Heartburn,,0,,0%,0%,0%,0%,0%,,1.78 x 1.78 x 3.44 inches; 2.26 Ounces,usus-26079,15-Jun-23,Amazon.com Services LLC.,B0C8633BQ4,,"Active ingredient (in each tablet): Omeprazole 20 mg. Inactive ingredients: carnauba wax, FD&C blue #1/brilliant blue FCF aluminum lake, hypromellose, hypromellose acetate succinate, lactose monohydrate, menthol, monoethanolamine, sodium lauryl sulfate, sodium starch glycolate, sodium stearate, sodium stearyl fumarate, sucralose, talc, titanium dioxide, triacetin, triethyl citrate.",dig
651,https://www.amazon.com/GAVY-Oil-Wax-Burgendy-Black/dp/B0CBL9GTT7/ref=sr_1_755?c=ts&keywords=Antacids&qid=1699421698&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-755&ts_id=3762061,,G GAVY Oil Wax Burgendy and Black,39.99,,https://m.media-amazon.com/images/I/51nxuNaIbVL._AC_UL320_.jpg,,,,,,,0,,0%,0%,0%,0%,0%,,,,10-Jul-23,,B0CBL9GTT7,,,dig
